Gene names,ratio,P
LIMK1,1.275733628,0.108577333
LIMK1,1.233226213,0.025361036
LIMK1,0.971393659,0.750510153
LIMK1,1.00602,0.879281613
RAPGEF6,0.926816793,0.50002664
RAPGEF6,0.90849202,0.028116628
RAPGEF6,0.975717802,0.783883245
RAPGEF6,1.00379766,0.912993229
RAPGEF6,0.901101168,0.197715209
RAPGEF6,0.968074282,0.926476292
TNS3,1.069425437,0.443794583
TNS3,1.009594979,0.819054692
TNS3,1.108085829,0.123545511
TNS3,1.027515031,0.687267941
TNS3,1.062927212,0.676890755
TNS3,0.976904477,0.946798049
TNS3,0.958586961,0.627850603
HNRNPH1;HNRNPH2,1.11278545,0.240236695
PIKFYVE,1.059800273,0.273030937
PIKFYVE,0.928742008,0.397912078
PIKFYVE,0.942958635,0.416026832
PIKFYVE,1.040503677,0.601773372
PIKFYVE,1.250465005,0.204094638
NRP1,1.133289691,0.318446409
NRP1,0.988903378,0.835251128
NUP155,0.915077027,0.340823436
DENND3,1.672859012,0.089730109
DENND3,0.829008521,0.28474413
ROCK2,0.715746364,0.11705513
NOP14,1.103312498,0.453622898
RABGEF1,1.487825551,0.009562962
RABGEF1,1.576382453,0.248523813
SLC4A7,1.104366266,0.104839754
SLC4A7,0.982824584,0.944137402
PPP2R5D,1.130907932,0.143455728
PPP2R5D,1.132001496,0.060526222
PPP2R5D,1.077988362,0.207959243
PPP2R5D,1.131879914,0.084561442
RBM6,0.983861812,0.804652502
RBM6,0.985788598,0.806658005
TSN,1.154767068,0.1867704
RPS6KA1,1.052896677,0.53605882
RPS6KA1,0.98348971,0.844082461
FAM98A,1.122688189,0.566569067
POLR3C,1.103962934,0.629517195
SSFA2,0.756877476,0.177300677
SSFA2,0.864661833,0.812108967
SSFA2,1.25027924,0.021964613
SSFA2,1.083883694,0.355571262
SSFA2,1.497507801,0.011053151
SSFA2,1.077184156,0.079702233
SSFA2,1.106925099,0.434038212
SSFA2,1.393059783,0.158974194
EPB41L2,0.853537036,0.017122497
EPB41L2,0.804904025,0.027045517
EPB41L2,1.141199617,0.073471127
EPB41L2,1.100067097,0.378549726
EPB41L2,0.955368252,0.405199723
MROH1,0.928052929,0.612652317
ARHGAP27,1.069795596,0.63782552
ARHGAP27,1.150719399,0.057297325
ARHGAP27,1.12100255,0.544712586
ARHGAP27,0.742260915,0.174511078
CLNS1A,1.031483736,0.645353063
EEF1D,0.894226941,0.371040308
PARP10,1.399358892,0.025961365
PARP10,1.224821289,0.179078152
CELF1,0.918744402,0.557601867
PPP6R3,0.974877424,0.650286662
NUCB2;Nucb2,1.047272042,0.637126891
NUCB2;Nucb2,0.966325133,0.81734771
SAAL1,0.806078548,0.627142299
RBM4B,1.086833658,0.251561385
MTFR1L,0.901690017,0.060747675
MTFR1L,1.053474239,0.600268975
MVB12A,0.836959064,0.517777173
MVB12A,1.868346648,0.028715176
RPL27A,1.316516481,0.047470758
CSTF3,1.112235913,0.390247043
TYK2,0.982665979,0.97471012
TYK2,0.989971924,0.864415159
C11orf58;SMAP,0.930072544,0.239888466
HSF1,1.036316766,0.650972506
HSF1,1.070240445,0.568935235
STIM1,0.959957206,0.978738446
STIM1,0.959553158,0.80277212
STIM1,0.722206903,0.09176969
STIM1,0.922497775,0.502505674
STIM1,0.98818698,0.935242653
RIN1,0.996420099,0.94402971
RIN1,1.051581922,0.523028004
ZC3H12C,0.888483222,0.579246639
ZC3H12C,0.839212911,0.108354212
ZC3H12C,0.841542328,0.028671478
ZC3H12C,0.810053505,0.007443426
ZC3H12C;ZC3H12B,0.959300783,0.851844803
ZC3H12C,0.96465482,0.799755356
ZC3H12C,0.882439143,0.302639549
CSRP1,1.105475511,0.379802248
RRP8,0.919303597,0.539613118
PCF11,0.745647678,0.032554716
PCF11,1.210880635,0.092368565
PCF11,1.210880635,0.092368565
PCF11,0.843437445,0.715429703
PCF11,1.090821871,0.539613844
PCF11,1.090821871,0.539613844
PCF11,0.946915351,0.443234476
DNTTIP2,0.936843087,0.264960747
SLC43A3,0.961428066,0.948694242
SEC16A,0.879189543,0.303457856
SEC16A,0.959310196,0.628346838
SEC16A,0.951646854,0.582534899
SEC16A,0.987450787,0.925852387
SEC16A,0.884526625,0.253796514
SEC16A,0.905542141,0.418676138
SEC16A,0.950964434,0.600285595
SEC16A,0.966900357,0.918093057
SEC16A,0.875436548,0.275307785
SEC16A,0.796445296,0.236025376
DNTTIP1,1.019681731,0.76267056
NSFL1C,0.841223204,0.063873963
NSFL1C,1.083912616,0.523680485
TRMT2A,1.024322153,0.71257244
DCAF6,0.896197528,0.023953991
TALDO1,0.961896932,0.993240854
TALDO1,0.966916797,0.432754586
DNAJC2,1.037685658,0.629660786
DNAJC2,1.037685658,0.629660786
WNK1,1.10278305,0.528539628
WNK1,1.032789385,0.719144349
WNK1,1.017636316,0.823934312
WNK1,0.981266982,0.82197766
WNK1,1.334469261,0.03362262
FAM76B,0.911040663,0.225089324
FAM76B,0.867946249,0.062498452
LAMTOR1,1.027824635,0.643083907
LAMTOR1,1.133066724,0.103171915
BCKDHA,0.927236027,0.866864902
RBM7,1.167872779,0.386429284
RBM7,0.864736932,0.271509398
CAMKK2,0.919064736,0.580762369
CAMKK2,1.006702261,0.886891479
PUS1,1.07747467,0.026294463
CLIP1,0.821938281,0.217782223
CLIP1,1.139268821,0.057410268
CLIP1,1.002370239,0.925396037
CLIP1,1.026222621,0.777766555
CLIP1,1.094781272,0.484425871
DMXL1,0.943716717,0.793503007
DMXL1,1.043869039,0.675788466
DMXL1,1.070509215,0.608088403
DMXL1,1.138764383,0.534100718
HMGA2,1.008258135,0.830023274
TSG101,1.057890138,0.683212623
MAP3K4,0.743325984,0.639737036
STK4,0.894738433,0.228503665
STK4,0.976874429,0.965372197
DDX55,0.915968862,0.61630954
DDX55,1.094158477,0.516307173
DHX8,0.98257016,0.76745511
CPSF7,0.820030092,0.247197994
CPSF7,1.147280337,0.496140801
CPSF7,1.147280337,0.496140801
MYO1C,0.992165589,0.865223634
ATL3,1.140753076,0.418603153
NRD1,0.88527161,0.120575378
NRD1,0.887647858,0.045302111
NRD1,1.047909549,0.369118333
XRCC1,0.824940345,0.33659779
XRCC1,0.868858295,0.306733324
ILKAP3;ILKAP;ILKAP2,0.948401633,0.318144738
NUBPL,1.140385736,0.387174692
CAD,1.02473278,0.633567942
CAD,0.951251883,0.434260955
C12orf10,1.012110085,0.873988525
OSBPL8,0.786290722,0.362635251
OSBPL8,0.864730808,0.763890465
OSBPL8,1.002212496,0.920301083
METTL1,0.879647879,0.780313502
BAZ2A,0.729913437,0.560158179
BAZ2A,0.891449752,0.039870362
AGAP2,0.783435708,0.037580131
AGAP2,0.989041604,0.910972179
AGAP2,0.954741999,0.731381931
AGAP2,0.957912867,0.773313804
AGAP2,0.923692879,0.875551142
PACS2,1.025559516,0.807544454
PACS2,1.012975255,0.855329661
PACS2,1.044815246,0.637258135
PACS2,0.875388672,0.470566352
PACS2,1.134779311,0.553066789
ARFGAP1,0.923207121,0.441212035
SMARCC2,1.024344263,0.75333564
SMARCC2,0.996653105,0.922319675
SMARCC2,1.022611865,0.777384193
SMARCC2,1.07486269,0.10546148
SCAF11,0.965656241,0.889622907
SCAF11,1.218764049,0.012430428
SCAF11,1.134426545,0.281920707
SCAF11,1.072827257,0.035795136
SCAF11,0.99064265,0.991413661
SCAF11,1.001871331,0.900563731
SCAF11,0.8592097,0.27438619
SCAF11,0.937403882,0.311955699
AAAS,0.928939324,0.453841798
C17orf49;RNASEK-C17orf49;BAP18,0.706126518,0.093870227
RFX5,0.827249837,0.109845841
DKFZp779C2259;FEZ2,0.990949073,0.893888291
BAP1,0.851692737,0.258140343
UBAP2L,0.966511993,0.846718918
UBAP2L,0.972230399,0.999504663
UBAP2L,1.092533817,0.171094221
UBAP2L,0.888159223,0.036128774
UBAP2L,0.783943647,0.015527613
UBAP2L,0.941705725,0.154568858
UBAP2L,0.850135088,0.178646871
FAM21A,1.117623857,0.231824487
FAM21A,1.001755258,0.940918434
FAM21A,0.719382443,0.552383536
FAM21A,0.794569813,0.495451578
MRE11A,1.179566987,0.207898969
MRE11A,1.179566987,0.207898969
IGF2BP2,1.012237698,0.714841319
IGF2BP2,0.970056895,0.401793728
IGF2BP2,1.007397067,0.879260841
CLASP1,0.922615845,0.988023175
CLASP1,0.949024341,0.43370315
CLASP1,0.928102621,0.538900415
CLASP1,0.966459111,0.956191617
CLASP1,0.734964948,0.040521083
CLASP1,0.900626708,0.322312364
EIF2A,0.935164573,0.472101877
EIF2A,1.023569401,0.655387255
ATXN2,0.880642467,0.045188709
ATXN2,0.977323876,0.921446037
LRWD1,0.962130696,0.35334331
LRWD1,0.796947241,0.001169197
KDM3A,0.845224836,0.016133591
KDM3A,1.009666915,0.867237286
DNMT3A,1.0766171,0.662272633
TMF1,0.932232226,0.663612299
TMF1,0.920464994,0.612746402
TMF1,0.855361146,0.083665376
TMF1,0.931488756,0.107469774
LSG1,0.81353288,0.314570229
FTH1,1.022595947,0.784944531
API5,1.101401003,0.625124197
API5,1.073312218,0.669532093
METAP2,1.152906718,0.39010833
PSMA6,1.104253968,0.510948076
PSMA6,0.800210109,0.258676892
ZFP36L1,1.072801821,0.676378242
ZFP36L1,1.018823103,0.727488268
UBR7,1.209029268,0.104163444
SNW1,0.87690608,0.272934624
SNW1,0.86727556,0.304637335
SEL1L,1.145501611,0.588784701
TEP1,0.793973842,0.351626372
VIPAS39,1.150706571,0.365474232
DDX24,1.277880884,0.233545312
MIA2,0.924427516,0.764967302
MIA2,0.914260106,0.636872232
MIA2,0.85810212,0.06743987
MIA2,0.962318526,0.455982299
MIA2;CTAGE1,0.940208786,0.619180359
CCNK,1.080636283,0.586993945
CCNK,0.992939207,0.956782347
CCNK,0.931414283,0.621560584
KLC1,0.830898262,0.863617755
KLC1,0.756751862,0.489666759
KLC1,2.14080058,0.025286665
KLC1,0.688752717,0.049532691
KLC1,0.672732851,0.060554618
RFTN1,0.850276059,0.240574618
RFTN1,0.826723087,0.082016115
RFTN1,1.245806051,0.324662442
RFTN1,1.111073692,0.028697168
MTMR3,0.977722999,0.924787689
MTMR3,0.975432861,0.889154102
SP110,1.004784421,0.907731416
SP110,0.711293335,0.294429962
SP110,1.01722542,0.812463378
TTC7A,0.9148615,0.528519725
TTC7A,1.040614203,0.514740573
PARP9,0.553981718,0.004412302
ARAP3,0.860865516,0.730518211
ARAP3,0.885449217,0.73326723
SMC1A,0.867466884,0.211764764
CNKSR3;IPCEF1,0.719452721,0.332307242
CNKSR3;IPCEF1,0.996113944,0.892574599
CNKSR3;IPCEF1,0.769482304,0.00786545
CNKSR3;IPCEF1,0.66967786,0.009299253
CNKSR3,0.974245828,0.91692619
CNKSR3;IPCEF1,0.953208916,0.103439387
CNKSR3;IPCEF1,1.096491321,0.212502884
CNKSR3;IPCEF1,0.877717935,0.016636481
CNKSR3;IPCEF1,0.996291202,0.899426572
CNKSR3;IPCEF1,1.073460872,0.363395538
CEP170,1.106135454,0.588871593
CEP170,1.25994765,0.094945336
CEP170,0.92015506,0.23994115
CEP170,0.830126652,0.05196582
CEP170,0.810483501,0.141445493
CEP170;CEP170B,0.663480822,0.04054501
CEP170,0.744073104,0.650270443
CEP170;PLIN5,0.987798865,0.958471592
CEP170;PLIN5,0.944872094,0.620577947
CEP170,0.997714714,0.954671922
CEP170,0.997615146,0.984885353
CEP170,0.909920925,0.339613107
CEP170,1.271717867,0.234755369
CEP170,0.949665826,0.40431895
CEP170,0.918922024,0.834997278
CEP170;CEP170P1,1.025141263,0.537931786
CEP170,0.871346212,0.562963728
CEP170,0.853423348,0.27457152
CEP170,1.04179931,0.534105266
CEP170,1.24212876,0.436057348
CEP170,1.033291811,0.795540864
CEP170,1.05884811,0.759467807
HCK;SLA2,0.770306437,0.003660129
PHF8,1.089655871,0.624759348
PHF8,0.88498377,0.708837471
PSMD4,0.816022575,0.149097264
NF1,0.840521582,0.291640365
NF1,0.915890052,0.2259429
NF1,0.939567545,0.881902218
NF1,0.834490717,0.014469343
NF1,0.993726531,0.8967015
NF1,0.999190275,0.97479759
NF1,0.860751463,0.210964488
NF1,0.905014758,0.131746435
NF1,0.914189704,0.07877492
ANKHD1,1.131158224,0.223161194
SIK3,1.005328283,0.878208152
SIK3,1.193273951,0.03558526
SIK3,1.119343205,0.087672466
SIK3,1.215579857,0.021218531
POR,0.854584314,0.181955749
PSMF1,1.049138568,0.626997193
DOCK4,0.828211424,0.235335155
DOCK4,1.133234436,0.501456999
DOCK4,0.987181407,0.789508476
DOCK4,0.290943709,0.731311452
DOCK4,1.311617597,0.10729259
DOCK4,1.046267206,0.488200534
DOCK4,1.232473958,0.126597639
DOCK4,1.066621092,0.306289275
DBNL,1.044646584,0.615683101
ERGIC3,0.79852812,0.187249675
TRIM33,1.123772212,0.236040986
RBM17,1.135545972,0.4659079
CCDC132,0.768328473,0.176498754
CCDC132,0.706272508,0.270719779
FIP1L1,0.933943029,0.537022597
FIP1L1,0.96491502,0.76843107
DNPH1,0.993967998,0.814661109
DNPH1,0.833841566,0.023729969
BOD1L1,0.935607009,0.209119552
BOD1L1,0.962097599,0.414104904
BOD1L1,1.098288511,0.453208146
BOD1L1,0.941316406,0.353986635
BOD1L1,1.225475367,0.033929639
NCAPG,1.254750676,0.073813428
LARP7,1.073839037,0.168486599
LARP7,0.923106586,0.31432956
LARP7,0.908193076,0.172896198
LARP7,0.904250007,0.309437507
INTS9,0.997769321,0.952525301
TRAPPC9,0.915476948,0.43474806
DPYSL3,1.104673288,0.127882281
INTS10,1.225909431,0.046082902
VPS51,0.900708228,0.117715805
ELMO2,0.964975599,0.388405042
ELMO2,0.965539234,0.345929613
REPS1,0.915700792,0.402791767
REPS1,1.05460564,0.70601581
REPS1,0.773102135,0.699661863
REPS1,0.896308378,0.879301844
REPS1,1.052473285,0.444822863
REPS1,0.836454345,0.174862405
REPS1,1.025723783,0.736120327
REPS1,1.236718015,0.351562501
EIF3F,0.849152052,0.194507439
PREX1,1.032354738,0.68837673
ARHGAP1,0.940577645,0.758646482
ARHGAP1,0.937878144,0.498328158
ARHGAP1,0.928673083,0.775251056
RIC8A,0.899459703,0.263746742
RIC1,1.028174637,0.806299983
RIC1,1.08020024,0.603066631
RIC1,1.106427224,0.624655792
KLC1,0.826687835,0.604766896
KLC1,0.813361842,0.39638334
YLPM1,1.31746166,0.046615865
YLPM1,1.127820182,0.363961569
YLPM1,0.753531124,0.371315514
YLPM1,1.602554058,0.082342177
PPP2R5C,0.875706968,0.085118542
MNAT1,0.858872991,0.116423778
ZC3H14,1.059759527,0.671320488
ZC3H14,0.967734836,0.618877502
ACTR10,1.364559013,0.12274909
TMPO,0.919285524,0.676536065
TMPO,0.831825353,0.918087459
EMC4,1.086413955,0.544778809
TLE3,1.019439021,0.706729554
TLE3,0.990217734,0.983070693
TLE3,1.023963572,0.711949441
TLE3,1.007752279,0.877367467
RNF31,1.019115619,0.827555328
RNF31,0.866215475,0.460614218
RMDN3,1.083253872,0.543999165
RMDN3,1.114082751,0.372918694
IL16,1.062822699,0.533593408
IL16,0.830148721,0.421921115
IL16,1.19126845,0.264280104
IL16,1.317965981,0.258741567
IL16,0.942702212,0.993485835
DMXL2,1.008445059,0.895710865
DMXL2,1.006157359,0.946573224
DMXL2,1.034411191,0.556716137
ZNF592,0.98555445,0.970921359
ZNF592,0.939800472,0.669313783
ZNF592,1.040389467,0.749411501
CTDSPL2,0.973396091,0.807463299
RPS27L;RPS27,1.026777361,0.074690739
UACA,0.950837258,0.438045675
DUT,0.896956479,0.566945262
AKR7A2,0.97105108,0.3983374
ARPP19;ENSA,1.00004374,0.828621034
ARPP19,0.824578943,0.028740688
RNPS1,0.886871604,0.788130611
RNPS1,0.886871604,0.788130611
RNPS1,2.40956042,0.033637882
NFKBIE,0.8729329,0.121621994
PDXDC1,0.907001895,0.632812987
PDXDC1,1.04758927,0.734264499
CARHSP1,0.860777513,0.211614444
CARHSP1,0.786104503,0.045201263
CARHSP1,0.743649957,0.022468931
CARHSP1,0.85702987,0.168449367
CARHSP1,0.940498582,0.466622569
MVD,1.006980083,0.890716429
MVD,1.032487,0.595683203
EDC3,0.970639053,0.375537303
EDC3,0.986590695,0.81889677
HACD3,1.044076993,0.537770653
HACD3,0.737025213,0.044506353
HNRNPUL2-BSCL2;HNRNPUL2,0.965688841,0.911304135
HNRNPUL2-BSCL2;HNRNPUL2,0.665122818,0.31417694
HNRNPUL2-BSCL2;HNRNPUL2,0.881065026,0.281537912
SPG21,0.900071159,0.455621326
STUB1,1.024710118,0.771431937
STUB1,1.004761025,0.89090636
CTU2,1.136636467,0.401541241
CTU2,0.826374997,0.670855346
CHD9,0.945550467,0.965410614
CHD9,0.890779536,0.146122743
CIAPIN1,0.986424863,0.613739331
NUP93,0.981254835,0.834574252
SP140L,0.766540979,0.502977134
ELMO1,1.021837409,0.702089193
ELMO1,1.076081427,0.266976292
ANKHD1-EIF4EBP3,1.427521659,0.051476463
UBE3C,1.012056038,0.825975621
THEMIS2,1.083967946,0.642739411
BRD8,0.732965693,0.072332529
BRD8,0.84595561,0.017782173
ATG9A,0.610211805,0.27401272
ATG9A,0.774247907,0.052574117
ATG9A,0.883494214,0.883757392
ATG9A,1.253817721,0.114991002
ATG9A,0.811942933,0.254390749
RALGAPA2,1.022224399,0.771396895
RALGAPA2,0.805410335,0.436003808
RALGAPA2,0.805410335,0.436003808
RALGAPA2,0.912460312,0.306184144
UHRF1BP1,1.038408707,0.766382607
UHRF1BP1,0.991353312,0.920307113
UHRF1BP1,0.898594221,0.91724773
UHRF1BP1,0.835673169,0.314711277
UHRF1BP1,1.007671071,0.975491197
UHRF1BP1,0.980559925,0.722155858
CC2D1B,0.982293963,0.825529913
CC2D1B,0.935577231,0.637714677
CC2D1B,0.93664897,0.485010252
CC2D1B,0.88979747,0.640091714
SLC4A7,0.984291774,0.946719692
SLC4A7,1.135573007,0.378830787
SLC4A7,1.052923661,0.715461366
FAM134A,0.960606421,0.835647173
NAGK,0.97218037,0.684111717
COPS3,1.129234133,0.409261933
ZC3H15,0.985912203,0.652062648
BRAF,1.118765986,0.208238401
BRAF;RAF1,1.170635158,0.479718674
BRAF;RAF1,1.207934977,0.399393051
BRAF,1.080403019,0.405500425
BRAF,1.081051268,0.522719042
SF1,1.082371124,0.465295372
ATP2A2,0.984370431,0.818807769
RUNX2,1.066203885,0.133754114
RUNX2,0.972713849,0.806682816
SPAG7,0.797280604,0.035327442
URI1,1.005466132,0.8943627
URI1,1.372313417,0.195555626
ZC3H7A,0.968385113,0.797001571
PCTP,1.069434537,0.249351989
EIF4A3,1.073448555,0.51303442
BAIAP2,1.046178245,0.48193617
BAIAP2,0.957860302,0.730936054
VPS4A,0.767409279,0.993666436
VPS4A,0.64054754,0.605121723
ABR,0.77616383,0.13766574
KDM2A,1.150000247,0.356617222
KDM2A,0.899745411,0.814658122
KDM2A,1.175363707,0.420643887
DPF2,1.072118232,0.716844633
BNIP2,0.967421997,0.994258781
TBC1D8B,1.004106172,0.939523712
BRAP,0.819039429,0.273578278
BRAP,1.085340381,0.652144742
BRAP,1.261268105,0.211478829
PHACTR2,0.960815972,0.762789352
PHACTR2,0.948648178,0.75877322
PHACTR2,0.88816497,0.316680763
PHACTR2,0.856615023,0.719808698
PHACTR2,1.12547348,0.659017879
PHACTR2,0.784041962,0.065339024
PSTPIP1,0.892172318,0.300800148
HDAC7,1.729046707,0.017934288
HDAC7,1.742168589,0.006470489
HDAC7,1.792897169,0.002223029
HDAC7,1.698532943,0.006061249
ALDOA,0.978861227,0.767469527
ALDOA,0.988865036,0.881702437
ALDOA,1.069004923,0.267625846
ALDOA,0.926105295,0.26666215
ALDOA,1.01805118,0.738535067
FBXO6,0.970166553,0.667648844
FBXO6,0.770882972,0.017705826
CEP170B,0.791642882,0.077542719
BABAM1,1.170330842,0.551769229
TAF6,1.006089622,0.899791378
ASPSCR1,0.90058598,0.033239639
ASPSCR1,0.909705577,0.084928247
BLMH,0.572888125,0.557624685
MBP,0.945432628,0.790849332
MBP,0.997206789,0.866481126
MBP,1.059892792,0.705380904
MBP,1.093124894,0.590492024
MBP,0.919840134,0.969912392
GGA3,0.922731656,0.460883379
PIK3R5,0.832584711,0.028945521
PIK3R5,1.121951257,0.086286334
PIK3R5,0.916935422,0.101920427
PIK3R5,0.855647791,0.203995109
PIK3R5,1.158308287,0.003520102
CASC3,1.052166953,0.471333461
CASC3,0.730520437,0.264730174
HN1,0.735864774,0.061602696
CBFB,1.015269752,0.786572493
CBFB,0.906467602,0.387609787
ARHGDIA,0.771489355,0.022882834
ARHGDIA,0.868779222,0.486326053
SRSF1,0.680807728,0.062780357
SRSF1,0.720198352,0.076267458
SRSF1;SRRM1;TRA2B;TRA2A,0.71188378,0.048458635
SRSF1,0.704962336,0.023116692
SRSF1,0.654725388,0.03395473
SLC16A3,1.392061498,0.038988637
SLC16A3,0.783148453,0.093135142
CHERP,0.881244487,0.129739144
CD300A,1.005961489,0.920838312
SAP30BP,0.942469897,0.404047499
SAP30BP,1.093447473,0.550171485
LIMD2,1.054819432,0.646376182
PSMB10,1.044567831,0.280399563
SUZ12,0.816409145,0.109464929
PNPO,0.798615946,0.040110553
YTHDC1,1.053569747,0.71343663
YTHDC1,0.891864879,0.355602612
YTHDC1,0.807899179,0.219831804
YTHDC1,0.991637077,0.907167185
YTHDC1,0.887000733,0.134659508
YTHDC1,0.961508628,0.709308469
YTHDC1,0.90366805,0.649504717
SLC9A3R1,1.051098681,0.014629951
SLC9A3R1,0.893140275,0.58990947
MYL12A;MYL12B;MYL9,1.09510817,0.358039771
YES1;FYN;FGR,0.72916513,0.025913951
YES1;FYN;FGR,0.858200843,0.058376146
GIT1,0.975011173,0.927509426
GIT1,0.949513157,0.966658279
GIT1,1.033960572,0.656141255
BUB3,1.017163871,0.851492675
HYPK,1.046241569,0.725191148
BAG1,0.858072693,0.420288459
PRKAR1A,0.989569878,0.949875662
PRKAR1A,1.095792444,0.26163015
CSNK1G2,1.179866081,0.193436601
FMNL1,0.940019624,0.241935325
FMNL1,0.980648847,0.339667737
FMNL1,0.920835278,0.46060673
FMNL1,1.122551024,0.602184332
GHDC,0.878276123,0.41327285
MAPRE2,0.986281392,0.991191841
PPP1R12C,1.115796359,0.189610331
SYNGR2,1.06629566,0.712217183
GIPC1,0.883525684,0.272846349
GLYR1,0.921748173,0.214286174
UBXN6,0.810372385,0.161637009
RBM42,0.938969206,0.777943411
MATK,1.026635514,0.840924975
MATK,0.960471208,0.601214085
MATK,1.066658978,0.433838319
ICAM3,0.889915104,0.558023245
TYROBP,0.93661413,0.646413828
GNG7,0.87941215,0.846647918
COPE,0.766131816,0.220146709
ETHE1,0.853083971,0.176512683
SLC1A5,0.830790493,0.113351476
ZFP36,1.275281552,0.328290347
ZFP36,1.088593378,0.164700974
ZFP36,1.22113123,0.360243484
SIRT6,0.984992093,0.913527983
SIRT6,0.983788609,0.999009933
SAMD4B,0.880379904,0.453936073
SMG9,1.159559053,0.512104528
SMG9,0.963609502,0.837429237
ARHGEF1,0.782929246,0.074889971
ARHGEF1,1.045725602,0.755517297
ARHGEF1,0.699986765,0.127515297
ARHGEF1,0.931156085,0.181531381
ARHGEF1,0.948418277,0.732378681
ARHGEF1,1.011465774,0.828662558
ARHGEF1,0.975649419,0.871436524
SRRM1,1.07244264,0.211240658
SRRM1,1.040999934,0.353754654
RPS5,0.966547555,0.793822538
TRIP10,0.998058787,0.929656036
TRIP10,0.998058787,0.929656036
TRIP10,0.922578736,0.376475681
TRIP10,1.26796476,0.216922865
MYO9B,0.982441467,0.831020187
MYO9B,0.90717842,0.579004566
MYO9B,0.959816507,0.355643382
MYO9B,1.18477139,0.347756341
MYO9B,1.010642377,0.695346487
MYO9B,1.019393612,0.855384816
MYO9B,0.968121101,0.709570402
MYO9B,0.948591533,0.869618836
MYO9B,1.538777847,0.063452823
MYO9B,1.005830148,0.82274899
MYO9B,1.107662128,0.126660082
MYO9B,1.063825401,0.555519334
MYO9B,0.962431277,0.729926214
GOLGA7B,0.934038335,0.343623407
RAB4B,1.044679286,0.80452598
RPL18A,0.911473546,0.456386242
RPL18A,1.127360186,0.492002803
EPS15L1,1.030995491,0.741691792
EPS15L1,1.040258824,0.601582301
EPS15L1,1.051219386,0.070105003
RPL21,1.217079526,0.028825034
HOMER3,1.271840525,0.344590655
PLAUR,0.877787502,0.285047947
DDX39A,0.940446514,0.986788248
MYO1F,0.921728088,0.632612937
MYO1F,0.806741498,0.387918443
MYO1F,0.978622157,0.789301184
MYO1F,0.915449799,0.608667355
MYO1F,1.039883725,0.749415586
MYO1F,1.078468137,0.573648264
MYO1F;MYO1E,0.962882455,0.572925108
MYO1F,1.12021533,0.507768307
MYO1F,0.684670286,0.073587322
SNAP23,0.966106462,0.641354694
SNAP23,0.942193309,0.403059396
SNAP23,1.279504048,0.229709546
SNAP23,0.983437826,0.822360925
GTPBP1,0.919432272,0.048654784
GTPBP1,1.06418839,0.152159704
STXBP3,1.017701574,0.822585755
AP3B1,0.85088585,0.914237147
PGRMC1,1.153555857,0.365537566
PGRMC1,1.052703048,0.438452729
SUPT5H,0.959755886,0.334204697
SUPT5H,1.030296221,0.741358715
DFFA,0.905377077,0.00232752
WWP2,1.10567001,0.281980352
QSOX1,1.039107998,0.714865911
DNM1L,1.167373271,0.704730574
DNM1L,0.788958946,0.049953363
BIN1,1.000089467,0.934684561
BIN1,0.858743546,0.04890122
KPNA3,1.018863187,0.814382686
SDCBP,0.932891889,0.502662191
NOP56,0.784440218,0.442577051
NOP56,1.065398734,0.618651379
ARID1A,0.854188037,0.123579855
ARID1A,1.11714731,0.053968223
ARID1A,0.928566948,0.652664728
ARID1A,1.161062984,0.16173427
C2CD2L,0.916237214,0.299841223
C2CD2L,0.898192944,0.043004523
C2CD2L,0.788820537,0.054843497
C2CD2L,1.523344266,0.076610149
C2CD2L,0.788820537,0.054843497
TRAFD1,0.951849172,0.444172553
TRAFD1,1.119792958,0.014930109
CHD1,1.125863198,0.165156297
CHD1,1.152226441,0.258633168
CHD1,1.023297005,0.843135923
CHD2,0.943566197,0.684535626
ADAM10,0.937792165,0.450045021
EI24,0.962456912,0.766489796
EI24,1.18639661,0.344507413
PDCD5,1.157483374,0.412748585
SCAMP3,1.03351509,0.666085939
SCAMP3,1.034761518,0.39887241
BACH1,1.025164724,0.799618267
IFIT3,0.321746611,0.00054254
TAX1BP3,0.964235442,0.334015755
TAX1BP3,0.784238697,0.001535903
IKBKB,0.873512515,0.42144123
IKBKB,0.795512542,0.49202926
PPP1R12A,0.967400532,0.812915524
PPP1R12A,1.000706002,0.991157497
PPP1R12A,1.147086412,0.295402334
PPP1R12A,1.027431239,0.729423977
PLXNB2,0.965962096,0.834865171
KHNYN,0.843778364,0.049010054
ARHGEF11,1.105234637,0.442067063
ARHGEF11,1.018863933,0.797329662
ARHGEF11,1.14672677,0.330920447
ARHGEF11,0.873844923,0.087285068
ARHGEF11,1.078463221,0.093131242
FYB,0.954273548,0.333677123
SCAMP2,1.146005395,0.255003483
KPNA5,0.956879425,0.78524743
ARPC3,0.927532112,0.582475556
TRIM24,0.858608057,0.896137263
TRIM24,0.818557484,0.811203219
TRIM24,0.667918541,0.518696854
TRIM24,0.655657079,0.483711503
PGRMC2,1.004069477,0.90566831
PGRMC2,1.051237664,0.590232349
RGL2,0.990662771,0.973226854
RGL2,1.093005098,0.259448515
NKRF,1.182520393,0.101016428
GNPAT,0.973292421,0.652869945
RER1,1.132474667,0.526477921
EIF3D,1.070915048,0.670412626
STX7,0.883830068,0.344226384
STX7,1.053891201,0.028977669
STX7,0.959163466,0.581272512
STX7,0.856346477,0.363399074
ARPC5,0.883928658,0.206337783
